userId,pr_CTA
user_167404,1.0
user_198085,0.14571160145244602
user_195602,0.09468899610576882
user_105020,0.12604148793436068
user_105224,0.00949060890546441
user_115781,0.004593834254621614
user_145557,0.14942507342355332
user_112897,0.21997860205245132
user_134305,0.08726011464322617
user_193323,0.1254422957094085
user_105325,0.13023477453786453
user_152926,0.020068449763202878
user_162865,0.2000639025682027
user_108019,0.2522732602619528
user_182945,0.12170853946971935
user_190377,0.11038599175556574
user_141721,0.1670241341018821
user_100867,0.17917530336122584
user_198444,0.15657799663707653
user_183040,0.0198393459580837
user_113925,0.17905233140962556
user_179893,0.33768576075259354
user_131184,0.053883764486778445
user_113800,0.006417705034752546
user_140989,0.09450437622657677
user_166734,0.22428857320517573
user_178331,0.24468050101743352
user_124379,0.1501086071895576
user_123415,0.030044904851638903
user_197560,0.029189221426346768
user_122993,0.09177122348563556
user_103232,0.20474735062303587
user_141996,0.13760666378990694
user_149188,0.1488088629963392
user_122515,0.1377917400060905
user_121326,0.20471149667005525
user_186234,0.006267644259041367
user_188127,0.14686764881591796
user_129824,0.13577448465185965
user_192485,0.08310570807235362
user_168425,0.21656625258086706
user_164484,0.1551683352409515
user_151020,0.122742887731115
user_126754,0.16272913328743327
user_149964,0.19052672530543335
user_142732,0.17666738122197828
user_129057,0.026670297702309203
user_155318,0.016531320962682238
user_135497,0.18416193275375134
user_156338,0.12122374690901325
user_179278,0.19020133215970825
user_105465,0.13059867341455283
user_170156,0.09385578063400864
user_170670,1.0
user_156014,0.15874405703174138
user_112086,0.0985188294968752
user_156819,0.3681396258617748
user_120001,0.011563788023350492
user_169067,0.21485520968827104
user_150453,0.06495524066584404
user_190710,0.22041550949627983
user_152885,0.08970700951760516
user_130964,0.1394533937730527
user_134574,0.17396063546776183
user_115295,0.20700632110126604
user_127919,0.11157607465292288
user_146121,0.0970552670289875
user_135074,0.018047723353892924
user_110551,0.21136910210817972
user_191128,0.15727467396246708
user_100691,0.1233128399270226
user_177730,0.04005204842957669
user_136097,0.07801160491713624
user_165352,0.06868852505440759
user_111041,0.12843237574469696
user_104222,0.15265164657314398
user_100822,0.15464531311532756
user_138129,0.03424852660544891
user_189152,0.16121041635251515
user_129232,0.010632228229154784
user_150557,0.14185200060104608
user_133685,0.006677229745145252
user_158754,0.12008157395138092
user_127023,0.10899833416346394
user_136906,0.050202932073385394
user_100271,0.023547038919934666
user_108867,0.10011174559094117
user_115007,0.19466723291503785
user_104689,0.19391218862605517
user_181996,0.34932402538962043
user_184373,0.14142792652075994
user_102515,0.11338916305007224
user_136400,0.20984494362033557
user_138869,0.08817244054408693
user_158245,0.02001388140446824
user_130410,0.12171498461153583
user_154795,0.006107023092995003
user_119264,0.1185299812976326
user_183910,0.18502408257742503
user_126974,0.07855327297309032
user_107130,0.014248850406984882
user_107145,0.0874228137031746
user_145466,0.018638262615054114
user_101967,0.1922772069621584
user_115153,0.12611086304734348
user_119114,0.1873096256539649
user_176207,0.10380371571261111
user_132142,0.1478412629019483
user_121935,0.1931912834181777
user_140360,0.009615643958151168
user_153842,0.03241974647593839
user_109163,0.00821390385024576
user_187844,0.07506538172833518
user_137630,0.18731808091069257
user_183305,0.16106920226500931
user_166270,0.20285857154476056
user_134654,0.09781295147295396
user_141963,0.06232462959225515
user_139591,0.02990268615316877
user_181036,0.17961203650212615
user_110981,0.15427260132951004
user_156300,0.13253277964877652
user_161549,0.2247037553748259
user_188401,0.23359381595430434
user_144324,0.1730252200947301
user_155208,0.051837696819521016
user_153528,0.08313500131205973
user_126971,1.0
user_173218,0.2972823144512092
user_165891,0.18212364400831932
user_142222,1.0
user_197866,0.14894868424669105
user_112251,0.09565891895693703
user_169437,0.24588339916843246
user_138433,0.02131713044407984
user_140890,0.11207063834418744
user_130999,0.006779099837283138
user_156146,0.028259441488375163
user_195414,0.17678177544637802
user_122156,0.004951218640099519
user_117614,0.008313330809436656
user_156444,0.18827888066946188
user_198400,0.1999591438299376
user_124053,0.15263247480008016
user_150243,0.12999716049895893
user_158999,0.15784450622156004
user_131345,0.07783537758914297
user_161242,0.08837024414275145
user_192530,0.15779509059129432
user_180829,0.13545858096550914
user_151726,0.10783900336238188
user_133880,0.1058009492880611
user_183007,0.00745107621170409
user_173909,1.0
user_167247,0.11585972286661349
user_188808,0.14998518899009672
user_113122,0.13385178155527827
user_108258,0.11802393460158168
user_193381,0.00486647833433371
user_113915,0.1916053583421167
user_130903,0.10890355948695443
user_172859,0.003106324143330542
user_120293,0.1841207811802471
user_158171,0.032010071218251585
user_120950,0.23228063218717232
user_136695,0.21784193214328967
user_108526,0.02422487498252899
user_178272,0.3004368955644504
user_177403,0.1557425305346962
user_177652,0.1980422168143889
user_199837,1.0
user_192272,0.010486200127692552
user_129776,0.07715564520296735
user_134808,0.1680981021979801
user_116886,0.13997015204427993
user_149984,0.05068432521349592
user_162615,0.24580666308320423
user_114229,0.25953181192063934
user_152177,0.004653034329293322
user_108029,0.144884638443221
user_128922,0.15869889603163115
user_169420,0.15197265596076873
user_170812,1.0
user_134364,0.09745312538440272
user_143204,0.1108313864340417
user_136795,0.008139686583059467
user_197027,0.10330837243206406
user_163343,0.030516197342612565
user_136956,0.0064438946732347045
user_169229,0.023965073208151954
user_109424,0.2204154643366632
user_186001,0.06387708750347236
user_116959,0.21851266928181273
user_121615,0.13762123630365763
user_161462,1.0
user_161774,0.0991970315211847
user_186802,0.0659942928043596
user_167503,0.04133673605451825
user_179371,0.0006785904706509622
user_134497,0.012559463944002687
user_143009,0.08564824359253051
user_191598,0.20813799371133662
user_175439,0.020568419701862413
user_129720,0.0016501579690818928
user_138607,0.02499275057110787
user_177127,0.1379625141005777
user_197088,0.10264035609711118
user_124627,0.16340367421944868
user_161815,0.16652550111843062
user_169756,0.006328946080964056
user_111931,0.08967411904871297
user_116161,0.10170200150616857
user_147440,0.22373133664527925
user_134606,1.0
user_114107,0.17189927578281897
user_190651,0.0042072093175291635
user_198435,0.15136112566849078
user_117503,0.04949642072596293
user_163486,0.16635465629777338
user_133076,0.13011726474822224
user_179809,0.15699831835419248
user_190791,0.16118395752150663
user_193365,0.1050507954388777
user_118293,0.1577501735030153
user_143850,0.036847721585507934
user_135068,0.01559605405231722
user_161393,0.04009592121038836
user_127382,0.17704876043269233
user_185414,0.05735892385800049
user_113798,0.17440738555645025
user_101729,0.2037013745055917
user_166101,0.13358300155496197
user_107678,0.11768130555872755
user_173315,0.1581469390928616
user_169696,1.0
user_105439,0.005879533631721455
user_173381,0.10486099806302729
user_134591,0.14695313680934877
user_108453,0.13022240614492556
user_106235,0.13497359783919569
user_156580,0.16886316935111853
user_144069,0.07282819463324038
user_173662,0.114253443850765
user_118242,0.217769455114764
user_172560,0.20139903026681566
user_111373,0.08965959233065586
user_153068,0.028368830541031415
user_154397,0.10352979324994724
user_160744,0.13228669749798924
user_104233,0.010734926583811722
user_166150,0.14197593940547018
user_100227,0.01766785983945728
user_138051,0.1534031677921626
user_175831,0.142955080290781
user_111713,0.18325159967897564
user_189799,0.009654299917798138
user_184722,0.08525300333886449
user_111651,0.130627157303917
user_163793,0.1626990793805791
user_118332,0.053668917050864046
user_159465,0.08920396282453648
user_131839,0.12049819206842316
user_135888,0.02587762108445806
user_170558,0.09552244934863727
user_168842,0.019877018729900872
user_144300,0.18348850952403314
user_139432,0.04821520739776909
user_171758,0.060387159026642594
user_151267,0.013852516560730934
user_149809,0.2223915279215279
user_186689,0.24589089273321071
user_161005,0.1686968093146005
user_160771,0.15216008000802633
user_100088,0.12343694665182955
user_177204,0.3241482717505842
user_151988,0.013005085065635056
user_182150,0.013781778083132908
user_143734,0.2253464882392064
user_195182,0.21052772265414227
user_188477,0.9743589743589743
user_162006,1.0
user_130884,0.06663891503030217
user_150767,0.15884970730741912
user_174956,0.1358420024203374
user_112751,0.014764351020178182
user_136507,0.17370089899834168
user_109938,0.14356433017364076
user_118374,0.08263894539496217
user_192221,0.11078378941024151
user_190730,0.07527098988939802
user_112397,0.13531557037758754
user_194922,0.21986628561768448
user_133802,0.15921828347682088
user_101231,0.03907550820574864
user_120335,0.07108755420981613
user_178044,0.033903907587232655
user_140351,0.14507899699966226
user_150863,1.0
user_165410,0.3187350556827976
user_198466,0.22702254735430422
user_183943,0.007536121465568208
user_135641,0.1796101676159674
user_176610,0.02679051511753008
user_101046,0.09960965850936515
user_197796,0.016923505987727613
user_105938,0.15292564265322717
user_157688,0.13598475178132421
user_107896,0.0175683416560062
user_187485,0.1543042161729607
user_117571,0.15726525303517608
user_153065,0.1239794434577426
user_111142,0.2158261277243251
user_196937,0.14511592876191476
user_150491,0.15992369383899244
user_133223,0.1475546819876644
user_182507,0.2087372495162367
user_136297,0.17280823283335867
user_167925,0.14794535309354792
user_194405,0.14212080992548964
user_184993,0.17745747098409007
user_162123,0.14494001879741975
user_165744,0.13073723918072916
user_140247,0.14515242431928124
user_116362,0.05213270058004138
user_155939,0.08755559083454488
user_128675,0.13258648268297324
user_123958,0.07288305105247106
user_107859,0.18256357976422877
user_194213,0.15107524309953604
user_163352,0.16922008375820752
user_150199,0.1588665624077666
user_155239,0.25969636256597306
user_198341,0.13678966429217093
user_113706,0.27242553847199885
user_113580,0.24493684844391206
user_134571,0.057464627934691835
user_193622,0.22352993483836742
user_102105,0.11724040460324216
user_174361,0.015001414683730245
user_185889,0.08851960642915986
user_199907,0.1353675538835382
user_156430,0.0035640974355499386
user_186503,0.1891756108210983
user_112470,0.2516431520063763
user_114779,0.07564200839496732
user_127544,0.12468375287216268
user_197977,0.07047907035055957
user_146123,0.22257759297728713
user_149369,0.17359601125844135
user_101333,0.29062351328134106
user_102361,0.05420270279108942
user_182418,0.1783210858506568
user_145149,0.13475690493089162
user_107842,0.17525944678267025
user_186291,0.19214465137492104
user_136035,0.15944263354345958
user_118146,0.18399503668492745
user_170746,0.2087423335972288
user_178804,0.1680754164963156
user_194236,1.0
user_152491,0.13425442803339413
user_188895,0.11278433579907987
user_159269,0.41795767877770074
user_119663,0.18819944012959444
user_149826,0.08862617547109934
user_101323,0.010444229429415725
user_137624,0.21249607872632134
user_120087,0.06266266176242744
user_188366,0.19064861607510228
user_192896,0.0054622914024399566
user_169588,0.050722298724401024
user_126587,0.15604905996804172
user_139879,0.23519095121442474
user_175299,0.008202681599821423
user_153979,0.0984121619143936
user_149674,0.12871359420101655
user_175962,0.1812880604113274
user_125356,0.03943613417354871
user_127734,0.19196366616432747
user_118006,1.0
user_122673,0.1607301348401458
user_150381,0.11653755348770763
user_159039,0.059804453199730996
user_143445,0.13439659231899365
user_102281,0.2119291282158436
user_177965,0.16725542224794354
user_196126,0.13210316380024645
user_177648,1.0
user_131432,0.14122381763162342
user_131923,0.28214546436179205
user_115809,0.15754350776384896
user_185542,0.13368167747317272
user_115496,0.06364614974145602
user_177432,0.20466030086014042
user_157937,0.15385648014619607
user_118950,0.1182961100963901
user_122584,0.08407440266668077
user_106749,0.17310279883899563
user_180574,0.012105986376844772
user_153071,0.12953077960059717
user_101403,0.20394275169343734
user_137782,0.1902904631785761
user_164680,0.09472975364641549
user_179961,0.08523635495280031
user_123788,0.12385538231840905
user_130419,0.007791012181173891
user_159035,0.09102991580038126
user_120331,0.04679639332715462
user_195653,0.17166149256691096
user_100884,0.1672072143030883
user_141516,0.9792066005500458
user_114039,0.006477401417258659
user_144970,0.12873226671355095
user_132866,0.13782362551497562
user_179369,0.16166862013750252
user_103254,0.056108039725816065
user_102938,0.053308522204764765
user_136839,0.11068771602388598
user_125040,0.08639145355087326
user_123395,0.14090639077220887
user_181993,0.04757939693891383
user_156294,0.1362412584237877
user_101319,0.12467254722172783
user_195285,0.19325749953409588
user_132593,0.1351648860320439
user_186254,0.16132093889370008
user_179995,0.09758164057240329
user_163781,0.022988691884829604
user_137109,0.014445833765583034
user_101350,0.1374736554180524
user_104791,0.006083691526432759
user_196595,0.1694519106679544
user_187445,0.05854275388372961
user_187608,0.11643738884342622
user_184334,0.12937917793495216
user_158135,0.023867628945604825
user_118635,0.1983205588414955
user_103394,0.13465121785749112
user_172229,0.09180842213750488
user_137588,0.011192393346639599
user_111447,0.10098671753143607
user_192169,0.09555696292324291
user_133055,0.16689321169939922
user_193269,0.23225736112395423
user_159809,1.0
user_161578,0.13371336209308363
user_149661,0.15211758139681375
user_111061,0.15976282656661164
user_101551,0.22035960819169992
user_180751,0.16215452931724852
user_104511,0.18153698748236452
user_126439,0.03498883907262088
user_186709,0.006852648289247604
user_183004,0.0742642047659202
user_180167,0.11402095843787872
user_148079,0.1127228098016657
user_116302,0.12408976035440006
user_117495,0.01842962083681585
user_185699,0.00958966283015389
user_161706,0.03338575721803665
user_149149,0.05409911174788977
user_170173,0.1648596540856162
user_196223,0.13110739949635927
user_152413,0.18623779541415625
user_197494,0.04678136073776155
user_109094,0.05663272280427673
user_106268,0.10520666672189016
user_181824,0.041851518124746044
user_140204,0.007287219300947838
user_169326,0.1293692362160146
user_157863,0.17383511071839786
user_152992,0.1652532218918148
user_189246,0.11097819232688756
user_126874,0.14908612582121597
user_162597,0.2241872722507064
user_147746,0.1156186094613723
user_140991,0.006349416152158417
user_113929,0.0718806599134367
user_194954,0.21539948948501644
user_118743,0.12688502598239015
user_101058,0.11249896613554028
user_104338,0.16777625738178076
user_134171,0.10905149163753054
user_196506,0.15905424811115262
user_102030,0.09810233870118461
user_101431,0.02890695209186068
user_135084,0.23397123895921668
user_133932,0.02448934289115084
user_155376,0.010437798420456338
user_122825,0.11142314548649501
user_173647,0.183768218361798
user_125270,0.1870622155297539
user_164035,1.0
user_114806,0.17469269582432628
user_160298,0.00932995742178395
user_150079,0.1869169495983729
user_131592,0.17927120075039818
user_100586,0.16114890275369748
user_136905,0.09451787525657118
user_121333,0.1550684638570002
user_139457,0.15739851186385714
user_112534,0.2271498884733468
user_140816,0.16151986791605893
user_168317,0.22636116778057683
user_142918,0.1726526087833641
user_105216,0.2025026263163299
user_183013,0.011947196226264957
user_140200,0.1706624307639888
user_164274,0.1715998041259068
user_188544,0.17325203844840956
user_100834,0.14489892070867744
user_141273,1.0
user_179343,0.10228105475212323
user_135016,0.14751406181878243
user_166703,0.01596249769291479
user_165644,0.13219322142166015
user_118486,0.15109013694783055
user_133334,0.17371077310482289
user_113552,0.037318083208289034
user_195261,0.12810478287898225
user_117673,0.13965016699237429
user_123146,0.020828666032048776
user_161130,0.17595660759092022
user_169841,0.023207210412758316
user_196987,0.1404455468141697
user_135754,0.11952531387092534
user_133460,0.14129620178878433
user_114269,1.0
user_122187,0.14291092075593964
user_115023,0.08609321813427659
user_111969,0.118965112088425
user_128566,0.1494404140288354
user_125842,0.009815457969176808
user_100279,0.23017383828065766
user_176183,0.23414989360372218
user_106149,0.1290050942702137
user_161297,0.11341489403896915
user_177960,0.03497779314856431
user_114150,0.02365719434265946
user_147140,0.19387705484857443
user_129518,0.16836359465017897
user_110050,0.0009334811862566462
user_153346,0.25748961224632994
user_175310,0.1284979608186051
user_120613,0.17392736366978642
user_134287,0.04523577511973152
user_159397,0.9743589743589743
user_138721,0.006480293935728431
user_131121,0.20599083880191119
user_146500,0.13802763496769965
user_131419,0.005435193260061266
user_101573,0.013424608562081627
user_178057,0.012324671468529405
user_153084,0.022769057320105902
user_127806,0.17479679824643643
user_196811,0.15198730671781993
user_197650,0.2332635086707166
user_115843,0.14758703473540527
user_152853,1.0
user_150138,0.08829384547162454
user_127538,0.0026793841830012087
user_111856,0.13600868192724877
user_141094,0.18982785697119894
user_140942,0.008841975701454187
user_178213,0.012353377570022252
user_170852,0.08927278470445453
user_185907,0.17972105965420082
user_170227,0.004868240889444873
user_117248,0.20399270343375958
user_191331,0.09312208759202319
user_174412,0.14900270250468248
user_113736,0.1034640607363324
user_175534,0.16972358692090475
user_119779,0.14480012751651763
user_108094,0.1271686163439306
user_192534,0.20405443085632116
user_182193,0.19724103793347295
user_167484,0.09643342011751607
user_146678,0.06273007639126267
user_174258,0.04618231585499821
user_154569,0.16491078107448762
user_161461,0.1594374159357942
user_131022,0.03875459705623601
user_102130,1.0
user_195185,0.009892559626749634
user_111864,0.09935016253505854
user_155043,0.04771914618018915
user_114425,0.17605778431341618
user_152151,0.009654299917798138
user_109162,0.14975066875899898
user_142666,0.1316026736920627
user_107316,0.20444869483214673
user_102181,0.11047742051484753
user_167359,0.06240270348142518
user_109601,0.19214880370230616
user_135737,0.05102737501842099
user_130465,0.18525167801835424
user_110572,0.16331282403338981
user_185767,0.1627766882698765
user_106176,1.0
user_131197,0.09661071617674385
user_177458,1.0
user_101222,0.03977414444175178
user_174449,0.26221254451906334
user_137038,0.11379028422001959
user_116291,0.03809589376667524
user_125453,0.12653574129563894
user_133563,0.11397924160079288
user_100656,0.11984909624904597
user_143384,0.22012772664320898
user_164833,0.01005588341667818
user_137692,0.03678382665060432
user_150195,0.15909656577434322
user_164798,0.11986523010464153
user_134273,0.08299933818580524
user_104051,0.22736344186611682
user_187072,0.12284354369525695
user_181773,0.1272809435281725
user_170997,0.15254283612553418
user_104368,0.2111156420262543
user_156346,0.1419422219385186
user_145918,0.09520903419986308
user_146369,0.11104541615225372
user_190890,0.09055459238495264
user_105074,0.296787231779416
user_135991,0.17416868849895156
user_110502,0.18929661815643467
user_155930,0.180450162693193
user_111015,0.1619754996730697
user_180128,0.10057023649114076
user_140039,0.11601837607827313
user_169576,0.1396528789575496
user_108787,0.057610019538441644
user_160719,0.19371309577342835
user_155432,0.13006859744999563
user_195341,0.11372006920857114
user_119213,0.1853494467452016
user_194482,0.11492071487490406
user_141047,0.21243945853864837
user_103790,0.11457139538734182
user_190092,0.16368480871111382
user_158117,0.20096008288045697
user_122507,0.17103558645535558
user_117920,0.2564841462681419
user_196635,0.03833874268071821
user_108570,0.175370875290121
user_188174,0.09323214902079631
user_145795,0.09269703372913825
user_173839,0.002885506964898976
user_115461,0.11837497823243925
user_108312,0.98082497212932
user_164112,0.13595833968322002
user_109661,0.13310202420025777
user_100857,0.18312168088502767
user_157420,0.03417463442472602
user_140012,0.1293198370042567
user_121178,0.2696665019590957
user_185575,0.119884430379296
user_122154,0.09993445299686259
user_166030,0.10698587522492244
user_111469,0.16792399521818546
user_165982,1.0
user_137238,0.10195925576505213
user_172376,0.2238574822458102
user_183143,0.13012456739232706
user_120283,0.005907444591509814
user_112388,0.010303528186211768
user_129870,0.1543363706921254
user_178789,0.1412574282174013
user_169418,0.09502003941691023
user_110900,0.11002533725506175
user_122740,0.17794828962008075
user_101415,0.06332186505846435
user_130953,0.15410342741036537
user_156835,0.1465078580862099
user_138936,0.06570017585034972
user_132201,0.012060932799121162
user_168845,0.013358097903889142
user_145692,0.17717660732457394
user_172020,0.09562822488197344
user_180648,0.15990922007265174
user_120428,0.17231860355045883
user_111896,0.2044178503448213
user_104625,0.127936283532479
user_129506,0.06294043329106871
user_112561,0.20138622773133316
user_138943,0.14257883604775876
user_169606,0.039563261629442785
user_100574,0.16592316481635622
user_184866,0.13584537886520812
user_151744,0.22060692918398225
user_174337,0.18438775023670967
user_186885,0.13447159222408606
user_136239,0.09231022130915334
user_150283,0.1320083593931054
user_107749,0.17738796458513414
user_145120,0.14503718503396548
user_199912,0.14810377961130777
user_173382,0.13839074932945325
user_160894,0.18589338993581409
user_176179,0.13303272580218134
user_179844,0.006852648289247604
user_186324,0.1675413629423431
user_198518,0.0426856249463829
user_176930,0.12910212270463928
user_117962,0.15885275694358114
user_164846,0.1543849626096225
user_128287,0.1492042976985759
user_116731,0.11742997662765293
user_167703,0.1492381134441816
user_181582,0.0104044811441837
user_102743,0.13440077777064857
user_191840,0.21254970818920396
user_151277,0.978166190764616
user_110818,0.15363687484309385
user_113414,0.15435257790177684
user_104646,0.04028788434393663
user_124831,0.24122760008275235
user_151478,0.16277985276964957
user_160477,0.20513306838770112
user_109888,0.1272274514817468
user_177007,0.19592179983474495
user_180596,0.02575935909522637
user_172762,0.19401738248184022
user_197107,0.13814430567088432
user_153570,0.0026793841830012087
user_115627,0.014877239890572174
user_198423,0.04249025691834096
user_138862,0.17708761220498812
user_124548,0.1256866578521923
user_178204,0.007031132288387911
user_144525,0.1018122253731521
user_100929,0.13152165937066856
user_130573,0.1615579688434929
user_102175,0.04973531134839034
user_163408,0.2530898087150605
user_115467,0.14449957391699358
user_121288,0.11964214439799718
user_168792,0.0546632400317189
user_164131,0.19883994129758079
user_142631,0.2620427150927811
user_148460,0.17837225529150255
user_108286,1.0
user_156545,0.24961541050788832
user_136138,0.2324401626250612
user_173918,0.007647368836753525
user_156098,1.0
user_125637,0.1333600098592914
user_159976,0.2249566632380296
user_163100,0.17871359402023942
user_156513,0.14380230008154232
user_168414,0.09333006454443925
user_124264,0.053819910712774255
user_160420,0.25088558951845175
user_153043,0.12767957306684355
user_192131,0.2097458915102909
user_162661,0.13751456170435206
user_124014,0.2519420303072777
user_112043,0.11377953279886895
user_149784,1.0
user_176815,0.1335787142022651
user_115395,0.046251685317347746
user_173797,0.17331731237628883
user_150179,0.014303664565550305
user_194485,0.024007889459147152
user_100115,0.0035640974355499386
user_160900,0.16642145033342814
user_159781,0.17094092345926024
user_162200,0.1778887632089336
user_176634,0.09987201671668645
user_137379,0.13228669749798924
user_106730,0.1283974490575997
user_105905,0.010170955068516096
user_165967,0.13888117796847585
user_114530,1.0
user_165586,0.08878284160907472
user_107336,1.0
user_188468,0.17840629554167153
user_138224,0.268327680454287
user_158175,0.06368482552824341
user_189551,0.16135555408563382
user_104163,0.26979293075008454
user_138540,0.18381776538894273
user_169510,0.010361456545789656
user_133889,0.22225696225257208
user_138622,0.1167960209648814
user_196588,0.15791182262762588
user_110619,0.020221504751481705
user_138358,0.15271686608061816
user_142506,1.0
user_132808,0.28276591056744504
user_156781,0.052461362268152505
user_140369,0.013437488290357296
user_132387,0.23347331956584028
user_117774,0.07143644729552505
user_161122,0.1928742614392622
user_117973,0.003917993793564267
user_164305,0.14974228650970764
user_169596,0.01322878778773966
user_185583,0.008519911090288431
user_114985,0.18461093268462506
user_134607,0.09490144109545465
user_109495,0.20338894637311059
user_132072,0.07319452139539696
user_105170,0.04480876930948728
user_170610,0.10198541804642554
user_111318,0.010830729520144175
user_142991,0.1831664659340332
user_179977,0.15447622663235253
user_160107,0.14370098797073924
user_167710,1.0
user_143943,0.21373236562687475
user_144018,0.08689573596685496
user_162413,0.13624246666906112
user_127785,0.14556675017400464
user_121660,0.04964937289575514
user_131376,0.23035929862789678
user_182861,0.15054025861200213
user_113344,0.015358773760665198
user_150615,0.08106252839046471
user_134824,0.24852181828125294
user_115838,0.21514472269350401
user_185349,0.43638791000128574
user_156730,0.01629529608218441
user_159923,0.11352726082934637
user_133804,0.01734300621670859
user_119838,0.17514900906199424
user_121518,0.16280753479401794
user_191196,0.13160206371445246
user_128011,1.0
user_130221,0.15990080755605549
user_165202,1.0
user_122262,0.004992874052076207
user_137116,0.1143019915518445
user_144035,0.07342377537159302
user_155594,0.1745157284094375
user_134339,0.07288455862764238
user_108951,0.12232883931990199
user_152507,1.0
user_184700,0.07675883642259305
user_128853,0.14738034885725212
user_148595,0.11524306421758922
user_173977,0.020782243259668643
user_145567,0.08978683492809389
user_187038,0.02300004771993537
user_111148,1.0
user_186810,1.0
user_172444,0.129033791632262
user_127725,0.13459172330572095
user_118093,0.14607600803475154
user_185627,0.11597794846426628
user_190867,0.018860542945158147
user_119357,0.062349578479681075
user_132833,0.006852648289247604
user_189333,0.2128495170327195
user_131334,0.16120430066598085
user_168941,0.245377243060291
user_132613,0.004773468804154478
user_141077,0.9494402311303719
user_116784,0.0030024102754314433
user_141131,0.21427355133672676
user_178319,0.009840897316927312
user_172170,0.06591542475704351
user_104152,0.18954968949983622
user_102363,0.0006110160717310401
user_151011,0.2080632040496741
user_118054,0.1200266870223312
user_172165,0.0801827273662461
user_149025,0.005834085239907239
user_180324,0.15101936793654286
user_124136,0.0045594388669736785
user_198556,0.2540121253362555
user_131745,0.08840899466871391
user_124934,0.006755362923735806
user_173990,0.16613426803907325
user_143459,0.14215663569902268
user_135942,0.010100062830769382
user_111374,0.25130652458916697
user_102798,1.0
